t,x,y
1.1124e+08,1.25502e+12,-4.16516e+13
1.1133e+08,1.25582e+12,-4.1682e+13
1.1142e+08,1.25663e+12,-4.17124e+13
1.1151e+08,1.25744e+12,-4.17428e+13
1.116e+08,1.25824e+12,-4.17732e+13
1.1169e+08,1.25905e+12,-4.18036e+13
1.1178e+08,1.25985e+12,-4.1834e+13
1.1187e+08,1.26066e+12,-4.18643e+13
1.1196e+08,1.26146e+12,-4.18947e+13
1.1205e+08,1.26227e+12,-4.19251e+13
1.1214e+08,1.26307e+12,-4.19554e+13
1.1223e+08,1.26388e+12,-4.19858e+13
1.1232e+08,1.26468e+12,-4.20161e+13
1.1241e+08,1.26549e+12,-4.20464e+13
1.125e+08,1.26629e+12,-4.20768e+13
1.1259e+08,1.2671e+12,-4.21071e+13
1.1268e+08,1.2679e+12,-4.21374e+13
1.1277e+08,1.2687e+12,-4.21677e+13
1.1286e+08,1.26951e+12,-4.2198e+13
1.1295e+08,1.27031e+12,-4.22283e+13
1.1304e+08,1.27111e+12,-4.22586e+13
1.1313e+08,1.27192e+12,-4.22889e+13
1.1322e+08,1.27272e+12,-4.23192e+13
1.1331e+08,1.27352e+12,-4.23494e+13
1.134e+08,1.27433e+12,-4.23797e+13
1.1349e+08,1.27513e+12,-4.241e+13
1.1358e+08,1.27593e+12,-4.24402e+13
1.1367e+08,1.27673e+12,-4.24705e+13
1.1376e+08,1.27754e+12,-4.25007e+13
1.1385e+08,1.27834e+12,-4.2531e+13
1.1394e+08,1.27914e+12,-4.25612e+13
1.1403e+08,1.27994e+12,-4.25914e+13
1.1412e+08,1.28074e+12,-4.26216e+13
1.1421e+08,1.28154e+12,-4.26518e+13
1.143e+08,1.28234e+12,-4.2682e+13
1.1439e+08,1.28314e+12,-4.27122e+13
1.1448e+08,1.28395e+12,-4.27424e+13
1.1457e+08,1.28475e+12,-4.27726e+13
1.1466e+08,1.28555e+12,-4.28028e+13
1.1475e+08,1.28635e+12,-4.2833e+13
1.1484e+08,1.28715e+12,-4.28631e+13
1.1493e+08,1.28795e+12,-4.28933e+13
1.1502e+08,1.28875e+12,-4.29234e+13
1.1511e+08,1.28955e+12,-4.29536e+13
1.152e+08,1.29034e+12,-4.29837e+13
1.1529e+08,1.29114e+12,-4.30139e+13
1.1538e+08,1.29194e+12,-4.3044e+13
1.1547e+08,1.29274e+12,-4.30741e+13
1.1556e+08,1.29354e+12,-4.31042e+13
1.1565e+08,1.29434e+12,-4.31343e+13
1.1574e+08,1.29514e+12,-4.31644e+13
1.1583e+08,1.29594e+12,-4.31945e+13
1.1592e+08,1.29673e+12,-4.32246e+13
1.1601e+08,1.29753e+12,-4.32547e+13
1.161e+08,1.29833e+12,-4.32848e+13
1.1619e+08,1.29913e+12,-4.33149e+13
1.1628e+08,1.29992e+12,-4.33449e+13
1.1637e+08,1.30072e+12,-4.3375e+13
1.1646e+08,1.30152e+12,-4.3405e+13
1.1655e+08,1.30231e+12,-4.34351e+13
1.1664e+08,1.30311e+12,-4.34651e+13
1.1673e+08,1.30391e+12,-4.34952e+13
1.1682e+08,1.3047e+12,-4.35252e+13
1.1691e+08,1.3055e+12,-4.35552e+13
1.17e+08,1.3063e+12,-4.35852e+13
1.1709e+08,1.30709e+12,-4.36152e+13
1.1718e+08,1.30789e+12,-4.36452e+13
1.1727e+08,1.30868e+12,-4.36752e+13
1.1736e+08,1.30948e+12,-4.37052e+13
1.1745e+08,1.31027e+12,-4.37352e+13
1.1754e+08,1.31107e+12,-4.37652e+13
1.1763e+08,1.31186e+12,-4.37951e+13
1.1772e+08,1.31266e+12,-4.38251e+13
1.1781e+08,1.31345e+12,-4.38551e+13
1.179e+08,1.31425e+12,-4.3885e+13
1.1799e+08,1.31504e+12,-4.3915e+13
1.1808e+08,1.31583e+12,-4.39449e+13
1.1817e+08,1.31663e+12,-4.39748e+13
1.1826e+08,1.31742e+12,-4.40048e+13
1.1835e+08,1.31822e+12,-4.40347e+13
1.1844e+08,1.31901e+12,-4.40646e+13
1.1853e+08,1.3198e+12,-4.40945e+13
1.1862e+08,1.32059e+12,-4.41244e+13
1.1871e+08,1.32139e+12,-4.41543e+13
